40,"63,360,000","1,440,000",100.0%,"1,411,200,000",,,,
41,"64,800,000","1,440,000",100.0%,"1,476,000,000",,,,
42,"66,240,000","1,440,000",100.0%,"1,542,240,000",,,,
43,"67,680,000","1,440,000",100.0%,"1,609,920,000",,,,
44,"69,120,000","1,440,000",100.0%,"1,679,040,000",,,,
45,"70,560,000","1,440,000",100.0%,"1,749,600,000",,,,
46,"72,000,000","1,440,000",100.0%,"1,821,600,000",,,,
47,"73,440,000","1,440,000",100.0%,"1,895,040,000",,,,
48,"74,880,000","1,440,000",100.0%,"1,969,920,000",,,,
49,"76,320,000","1,440,000",100.0%,"2,046,240,000",,,,
50,"77,760,000","1,440,000",100.0%,"2,124,000,000",,,,
51,"79,200,000","1,440,000",100.0%,"2,203,200,000",,,,
52,"80,640,000","1,440,000",100.0%,"2,283,840,000",,,,
53,"82,080,000","1,440,000",100.0%,"2,365,920,000",,,,
54,"83,520,000","1,440,000",100.0%,"2,449,440,000",,,,
55,"84,960,000","1,440,000",100.0%,"2,534,400,000",,,,
56,"86,400,000","1,440,000",100.0%,"2,620,800,000",,,,
57,"87,840,000","1,440,000",100.0%,"2,708,640,000",,,,
58,"89,280,000","1,440,000",100.0%,"2,797,920,000",,,,
59,"90,720,000","1,440,000",100.0%,"2,888,640,000",,,,
60,"92,160,000","2,880,000",200.0%,"2,980,800,000",,,,
61,"95,040,000","2,880,000",100.0%,"3,075,840,000",,,,
62,"97,920,000","2,880,000",100.0%,"3,173,760,000",,,,
63,"100,800,000","2,880,000",100.0%,"3,274,560,000",,,,
64,"103,680,000","2,880,000",100.0%,"3,378,240,000",,,,
65,"106,560,000","2,880,000",100.0%,"3,484,800,000",,,,
66,"109,440,000","2,880,000",100.0%,"3,594,240,000",,,,
67,"112,320,000","2,880,000",100.0%,"3,706,560,000",,,,
68,"115,200,000","2,880,000",100.0%,"3,821,760,000",,,,
69,"118,080,000","2,880,000",100.0%,"3,939,840,000",,,,
70,"120,960,000","5,040,000",175.0%,"4,060,800,000",,,,
71,"126,000,000","5,040,000",100.0%,"4,186,800,000",,,,
72,"131,040,000","5,040,000",100.0%,"4,317,840,000",,,,
73,"136,080,000","3,660,000",72.6%,"4,453,920,000",,,,
74,"139,740,000","1,020,000",27.9%,"4,593,660,000",,,,
75,"140,760,000","1,020,000",100.0%,"4,734,420,000",,,,
76,"141,780,000","1,020,000",100.0%,"4,876,200,000",,,,
77,"142,800,000","1,020,000",100.0%,"5,019,000,000",,,,
78,"143,820,000","1,020,000",100.0%,"5,162,820,000",,,,
79,"144,840,000","1,020,000",100.0%,"5,307,660,000",,,,
80,"145,860,000","1,020,000",100.0%,"5,453,520,000",,,,
81,"146,880,000","1,020,000",100.0%,"5,600,400,000",,,,
82,"147,900,000","1,020,000",100.0%,"5,748,300,000",,,,
83,"148,920,000","1,020,000",100.0%,"5,897,220,000",,,,
84,"149,940,000","1,020,000",100.0%,"6,047,160,000",,,,
85,"150,960,000","1,020,000",100.0%,"6,198,120,000",,,,
86,"151,980,000","1,020,000",100.0%,"6,350,100,000",,,,
87,"153,000,000","1,020,000",100.0%,"6,503,100,000",,,,
88,"154,020,000","1,020,000",100.0%,"6,657,120,000",,,,
89,"155,040,000","1,020,000",100.0%,"6,812,160,000",,,,
90,"156,060,000","1,020,000",100.0%,"6,968,220,000",,,,
91,"157,080,000","1,020,000",100.0%,"7,125,300,000",,,,
92,"158,100,000","1,020,000",100.0%,"7,283,400,000",,,,
93,"159,120,000","1,020,000",100.0%,"7,442,520,000",,,,
94,"160,140,000","1,020,000",100.0%,"7,602,660,000",,,,
95,"161,160,000","1,020,000",100.0%,"7,763,820,000",,,,
96,"162,180,000","1,020,000",100.0%,"7,926,000,000",,,,
97,"163,200,000","1,020,000",100.0%,"8,089,200,000",,,,
98,"164,220,000","1,020,000",100.0%,"8,253,420,000",,,,
99,"165,240,000","1,020,000",100.0%,"8,418,660,000",,,,
100,"166,260,000","1,020,000",100.0%,"8,584,920,000",,,,
101,"167,280,000","1,020,000",100.0%,"8,752,200,000",,,,
102,"168,300,000","1,020,000",100.0%,"8,920,500,000",,,,
103,"169,320,000","1,020,000",100.0%,"9,089,820,000",,,,
104,"170,340,000","1,020,000",100.0%,"9,260,160,000",,,,
105,"171,360,000","1,020,000",100.0%,"9,431,520,000",,,,
106,"172,380,000","1,020,000",100.0%,"9,603,900,000",,,,
107,"173,400,000","1,020,000",100.0%,"9,777,300,000",,,,
108,"174,420,000","1,020,000",100.0%,"9,951,720,000",,,,
109,"175,440,000","1,020,000",100.0%,"10,127,160,000",,,,
110,"176,460,000","1,020,000",100.0%,"10,303,620,000",,,,
111,"177,480,000","1,020,000",100.0%,"10,481,100,000",,,,
112,"178,500,000","1,020,000",100.0%,"10,659,600,000",,,,
113,"179,520,000","1,020,000",100.0%,"10,839,120,000",,,,
114,"180,540,000","1,020,000",100.0%,"11,019,660,000",,,,
115,"181,560,000","1,020,000",100.0%,"11,201,220,000",,,,
116,"182,580,000","1,020,000",100.0%,"11,383,800,000",,,,
117,"183,600,000","1,020,000",100.0%,"11,567,400,000",,,,
118,"184,620,000","1,020,000",100.0%,"11,752,020,000",,,,
119,"185,640,000","1,020,000",100.0%,"11,937,660,000",,,,
120,"186,660,000","1,020,000",100.0%,"12,124,320,000",,,,
121,"187,680,000","1,020,000",100.0%,"12,312,000,000",,,,
122,"188,700,000","1,020,000",100.0%,"12,500,700,000",,,,
123,"189,720,000","1,020,000",100.0%,"12,690,420,000",,,,
124,"190,740,000","1,020,000",100.0%,"12,881,160,000",,,,
125,"191,760,000","1,020,000",100.0%,"13,072,920,000",,,,
126,"192,780,000","1,020,000",100.0%,"13,265,700,000",,,,
127,"193,800,000","1,020,000",100.0%,"13,459,500,000",,,,
128,"194,820,000","1,020,000",100.0%,"13,654,320,000",,,,
129,"195,840,000","1,020,000",100.0%,"13,850,160,000",,,,
130,"196,860,000","1,020,000",100.0%,"14,047,020,000",,,,
131,"197,880,000","1,020,000",100.0%,"14,244,900,000",,,,
132,"198,900,000","1,020,000",100.0%,"14,443,800,000",,,,
133,"199,920,000","1,020,000",100.0%,"14,643,720,000",,,,
134,"200,940,000","1,020,000",100.0%,"14,844,660,000",,,,
135,"201,960,000","1,020,000",100.0%,"15,046,620,000",,,,
136,"202,980,000","1,020,000",100.0%,"15,249,600,000",,,,
137,"204,000,000","1,020,000",100.0%,"15,453,600,000",,,,
138,"205,020,000","1,020,000",100.0%,"15,658,620,000",,,,
139,"206,040,000","1,020,000",100.0%,"15,864,660,000",,,,
140,"207,060,000","1,020,000",100.0%,"16,071,720,000",,,,
141,"208,080,000","1,020,000",100.0%,"16,279,800,000",,,,
142,"209,100,000","1,020,000",100.0%,"16,488,900,000",,,,
143,"210,120,000","1,020,000",100.0%,"16,699,020,000",,,,
144,"211,140,000","1,020,000",100.0%,"16,910,160,000",,,,
145,"212,160,000","1,020,000",100.0%,"17,122,320,000",,,,
146,"213,180,000","1,020,000",100.0%,"17,335,500,000",,,,
147,"214,200,000","1,020,000",100.0%,"17,549,700,000",,,,
148,"215,220,000","1,020,000",100.0%,"17,764,920,000",,,,
149,"216,240,000","2,040,000",200.0%,"17,981,160,000",,,,
150,"218,280,000","2,040,000",100.0%,"18,199,440,000",,,,
151,"220,320,000","2,040,000",100.0%,"18,419,760,000",,,,
152,"222,360,000","2,040,000",100.0%,"18,642,120,000",,,,
153,"224,400,000","2,040,000",100.0%,"18,866,520,000",,,,
154,"226,440,000","2,040,000",100.0%,"19,092,960,000",,,,
155,"228,480,000","2,040,000",100.0%,"19,321,440,000",,,,
156,"230,520,000","2,040,000",100.0%,"19,551,960,000",,,,
157,"232,560,000","2,040,000",100.0%,"19,784,520,000",,,,
158,"234,600,000","2,040,000",100.0%,"20,019,120,000",,,,
159,"236,640,000","2,040,000",100.0%,"20,255,760,000",,,,
160,"238,680,000","2,040,000",100.0%,"20,494,440,000",,,,
161,"240,720,000","2,040,000",100.0%,"20,735,160,000",,,,
162,"242,760,000","2,040,000",100.0%,"20,977,920,000",,,,
163,"244,800,000","2,040,000",100.0%,"21,222,720,000",,,,
164,"246,840,000","2,040,000",100.0%,"21,469,560,000",,,,
165,"248,880,000","2,040,000",100.0%,"21,718,440,000",,,,
166,"250,920,000","2,040,000",100.0%,"21,969,360,000",,,,
167,"252,960,000","2,040,000",100.0%,"22,222,320,000",,,,
168,"255,000,000","2,040,000",100.0%,"22,477,320,000",,,,
169,"257,040,000","2,040,000",100.0%,"22,734,360,000",,,,
170,"259,080,000","2,040,000",100.0%,"22,993,440,000",,,,
171,"261,120,000","2,040,000",100.0%,"23,254,560,000",,,,
172,"263,160,000","2,040,000",100.0%,"23,517,720,000",,,,
173,"265,200,000","2,040,000",100.0%,"23,782,920,000",,,,
174,"267,240,000","2,040,000",100.0%,"24,050,160,000",,,,
175,"269,280,000","2,040,000",100.0%,"24,319,440,000",,,,
176,"271,320,000","2,040,000",100.0%,"24,590,760,000",,,,
177,"273,360,000","2,040,000",100.0%,"24,864,120,000",,,,
178,"275,400,000","2,040,000",100.0%,"25,139,520,000",,,,
179,"277,440,000","2,040,000",100.0%,"25,416,960,000",,,,
180,"279,480,000","2,040,000",100.0%,"25,696,440,000",,,,
181,"281,520,000","2,040,000",100.0%,"25,977,960,000",,,,
182,"283,560,000","2,040,000",100.0%,"26,261,520,000",,,,
183,"285,600,000","2,040,000",100.0%,"26,547,120,000",,,,
184,"287,640,000","2,040,000",100.0%,"26,834,760,000",,,,
185,"289,680,000","2,040,000",100.0%,"27,124,440,000",,,,
186,"291,720,000","2,040,000",100.0%,"27,416,160,000",,,,
187,"293,760,000","2,040,000",100.0%,"27,709,920,000",,,,
188,"295,800,000","2,040,000",100.0%,"28,005,720,000",,,,
189,"297,840,000","2,040,000",100.0%,"28,303,560,000",,,,
190,"299,880,000","2,040,000",100.0%,"28,603,440,000",,,,
191,"301,920,000","2,040,000",100.0%,"28,905,360,000",,,,
192,"303,960,000","2,040,000",100.0%,"29,209,320,000",,,,
193,"306,000,000","2,040,000",100.0%,"29,515,320,000",,,,
194,"308,040,000","2,040,000",100.0%,"29,823,360,000",,,,
195,"310,080,000","2,040,000",100.0%,"30,133,440,000",,,,
196,"312,120,000","2,040,000",100.0%,"30,445,560,000",,,,
197,"314,160,000","2,040,000",100.0%,"30,759,720,000",,,,
198,"316,200,000","2,040,000",100.0%,"31,075,920,000",,,,
199,"318,240,000","2,040,000",100.0%,"31,394,160,000",,,,
200,"320,280,000","2,040,000",100.0%,"31,714,440,000",,,,
201,"322,320,000","2,040,000",100.0%,"32,036,760,000",,,,
202,"324,360,000","2,040,000",100.0%,"32,361,120,000",,,,
203,"326,400,000","2,040,000",100.0%,"32,687,520,000",,,,
204,"328,440,000","2,040,000",100.0%,"33,015,960,000",,,,
205,"330,480,000","2,040,000",100.0%,"33,346,440,000",,,,
206,"332,520,000","2,040,000",100.0%,"33,678,960,000",,,,
207,"334,560,000","2,040,000",100.0%,"34,013,520,000",,,,
208,"336,600,000","2,040,000",100.0%,"34,350,120,000",,,,
209,"338,640,000","2,040,000",100.0%,"34,688,760,000",,,,
210,"340,680,000","2,040,000",100.0%,"35,029,440,000",,,,
211,"342,720,000","2,040,000",100.0%,"35,372,160,000",,,,
212,"344,760,000","2,040,000",100.0%,"35,716,920,000",,,,
213,"346,800,000","2,040,000",100.0%,"36,063,720,000",,,,
214,"348,840,000","2,040,000",100.0%,"36,412,560,000",,,,
215,"350,880,000","2,040,000",100.0%,"36,763,440,000",,,,
216,"352,920,000","2,040,000",100.0%,"37,116,360,000",,,,
217,"354,960,000","2,040,000",100.0%,"37,471,320,000",,,,
218,"357,000,000","2,040,000",100.0%,"37,828,320,000",,,,
219,"359,040,000","2,040,000",100.0%,"38,187,360,000",,,,
220,"361,080,000","2,040,000",100.0%,"38,548,440,000",,,,
221,"363,120,000","2,040,000",100.0%,"38,911,560,000",,,,
222,"365,160,000","2,040,000",100.0%,"39,276,720,000",,,,
223,"367,200,000","2,040,000",100.0%,"39,643,920,000",,,,
224,"369,240,000","2,040,000",100.0%,"40,013,160,000",,,,
225,"371,280,000","2,040,000",100.0%,"40,384,440,000",,,,
226,"373,320,000","2,040,000",100.0%,"40,757,760,000",,,,
227,"375,360,000","2,040,000",100.0%,"41,133,120,000",,,,
228,"377,400,000","2,040,000",100.0%,"41,510,520,000",,,,
229,"379,440,000","2,040,000",100.0%,"41,889,960,000",,,,
230,"381,480,000","2,040,000",100.0%,"42,271,440,000",,,,
231,"383,520,000","2,040,000",100.0%,"42,654,960,000",,,,
232,"385,560,000","2,040,000",100.0%,"43,040,520,000",,,,
233,"387,600,000","2,040,000",100.0%,"43,428,120,000",,,,
234,"389,640,000","2,040,000",100.0%,"43,817,760,000",,,,
235,"391,680,000","2,040,000",100.0%,"44,209,440,000",,,,
236,"393,720,000","2,040,000",100.0%,"44,603,160,000",,,,
237,"395,760,000","2,040,000",100.0%,"44,998,920,000",,,,
238,"397,800,000","2,040,000",100.0%,"45,396,720,000",,,,
239,"399,840,000","2,040,000",100.0%,"45,796,560,000",,,,
240,"401,880,000","2,040,000",100.0%,"46,198,440,000",,,,
241,"403,920,000","2,040,000",100.0%,"46,602,360,000",,,,
242,"405,960,000","2,040,000",100.0%,"47,008,320,000",,,,
243,"408,000,000","2,040,000",100.0%,"47,416,320,000",,,,
244,"410,040,000","2,040,000",100.0%,"47,826,360,000",,,,
245,"412,080,000","2,040,000",100.0%,"48,238,440,000",,,,
246,"414,120,000","2,040,000",100.0%,"48,652,560,000",,,,
247,"416,160,000","2,040,000",100.0%,"49,068,720,000",,,,
248,"418,200,000","2,040,000",100.0%,"49,486,920,000",,,,
249,"420,240,000","2,040,000",100.0%,"49,907,160,000",,,,
250,"422,280,000","4,080,000",200.0%,"50,329,440,000",,,,
251,"426,360,000","4,080,000",100.0%,"50,755,800,000",,,,
252,"430,440,000","4,080,000",100.0%,"51,186,240,000",,,,
253,"434,520,000","4,080,000",100.0%,"51,620,760,000",,,,
254,"438,600,000","4,080,000",100.0%,"52,059,360,000",,,,
255,"442,680,000","4,080,000",100.0%,"52,502,040,000",,,,
256,"446,760,000","4,080,000",100.0%,"52,948,800,000",,,,
257,"450,840,000","4,080,000",100.0%,"53,399,640,000",,,,
258,"454,920,000","4,080,000",100.0%,"53,854,560,000",,,,
259,"459,000,000","4,080,000",100.0%,"54,313,560,000",,,,
260,"463,080,000","4,080,000",100.0%,"54,776,640,000",,,,
261,"467,160,000","4,080,000",100.0%,"55,243,800,000",,,,
262,"471,240,000","4,080,000",100.0%,"55,715,040,000",,,,
263,"475,320,000","4,080,000",100.0%,"56,190,360,000",,,,
264,"479,400,000","4,080,000",100.0%,"56,669,760,000",,,,
265,"483,480,000","4,080,000",100.0%,"57,153,240,000",,,,
266,"487,560,000","4,080,000",100.0%,"57,640,800,000",,,,
267,"491,640,000","4,080,000",100.0%,"58,132,440,000",,,,
268,"495,720,000","4,080,000",100.0%,"58,628,160,000",,,,
269,"499,800,000","4,080,000",100.0%,"59,127,960,000",,,,
270,"503,880,000","4,080,000",100.0%,"59,631,840,000",,,,
271,"507,960,000","4,080,000",100.0%,"60,139,800,000",,,,
272,"512,040,000","4,080,000",100.0%,"60,651,840,000",,,,
273,"516,120,000","4,080,000",100.0%,"61,167,960,000",,,,
274,"520,200,000","4,080,000",100.0%,"61,688,160,000",,,,
275,"524,280,000","4,080,000",100.0%,"62,212,440,000",,,,
276,"528,360,000","4,080,000",100.0%,"62,740,800,000",,,,
277,"532,440,000","4,080,000",100.0%,"63,273,240,000",,,,
278,"536,520,000","4,080,000",100.0%,"63,809,760,000",,,,
279,"540,600,000","4,080,000",100.0%,"64,350,360,000",,,,
280,"544,680,000","4,080,000",100.0%,"64,895,040,000",,,,
281,"548,760,000","4,080,000",100.0%,"65,443,800,000",,,,
282,"552,840,000","4,080,000",100.0%,"65,996,640,000",,,,
283,"556,920,000","4,080,000",100.0%,"66,553,560,000",,,,
284,"561,000,000","4,080,000",100.0%,"67,114,560,000",,,,
285,"565,080,000","4,080,000",100.0%,"67,679,640,000",,,,
286,"569,160,000","4,080,000",100.0%,"68,248,800,000",,,,
287,"573,240,000","4,080,000",100.0%,"68,822,040,000",,,,
288,"577,320,000","4,080,000",100.0%,"69,399,360,000",,,,
289,"581,400,000","4,080,000",100.0%,"69,980,760,000",,,,
290,"585,480,000","4,080,000",100.0%,"70,566,240,000",,,,
291,"589,560,000","4,080,000",100.0%,"71,155,800,000",,,,
292,"593,640,000","4,080,000",100.0%,"71,749,440,000",,,,
293,"597,720,000","4,080,000",100.0%,"72,347,160,000",,,,
294,"601,800,000","4,080,000",100.0%,"72,948,960,000",,,,
295,"605,880,000","4,080,000",100.0%,"73,554,840,000",,,,
296,"609,960,000","4,080,000",100.0%,"74,164,800,000",,,,
297,"614,040,000","4,080,000",100.0%,"74,778,840,000",,,,
298,"618,120,000","4,080,000",100.0%,"75,396,960,000",,,,
299,"622,200,000","4,080,000",100.0%,"76,019,160,000",,,,
300,"626,280,000","4,080,000",100.0%,"76,645,440,000",,,,
301,"630,360,000","4,080,000",100.0%,"77,275,800,000",,,,
302,"634,440,000","4,080,000",100.0%,"77,910,240,000",,,,
303,"638,520,000","4,080,000",100.0%,"78,548,760,000",,,,
304,"642,600,000","4,080,000",100.0%,"79,191,360,000",,,,
305,"646,680,000","4,080,000",100.0%,"79,838,040,000",,,,
306,"650,760,000","4,080,000",100.0%,"80,488,800,000",,,,
307,"654,840,000","4,080,000",100.0%,"81,143,640,000",,,,
308,"658,920,000","4,080,000",100.0%,"81,802,560,000",,,,
309,"663,000,000","4,080,000",100.0%,"82,465,560,000",,,,
310,"667,080,000","4,080,000",100.0%,"83,132,640,000",,,,
311,"671,160,000","4,080,000",100.0%,"83,803,800,000",,,,
312,"675,240,000","4,080,000",100.0%,"84,479,040,000",,,,
313,"679,320,000","4,080,000",100.0%,"85,158,360,000",,,,
314,"683,400,000","4,080,000",100.0%,"85,841,760,000",,,,
315,"687,480,000","4,080,000",100.0%,"86,529,240,000",,,,
316,"691,560,000","4,080,000",100.0%,"87,220,800,000",,,,
317,"695,640,000","4,080,000",100.0%,"87,916,440,000",,,,
318,"699,720,000","4,080,000",100.0%,"88,616,160,000",,,,
319,"703,800,000","4,080,000",100.0%,"89,319,960,000",,,,
320,"707,880,000","4,080,000",100.0%,"90,027,840,000",,,,
321,"711,960,000","4,080,000",100.0%,"90,739,800,000",,,,
322,"716,040,000","4,080,000",100.0%,"91,455,840,000",,,,
323,"720,120,000","4,080,000",100.0%,"92,175,960,000",,,,
324,"724,200,000","4,080,000",100.0%,"92,900,160,000",,,,
325,"728,280,000","4,080,000",100.0%,"93,628,440,000",,,,
326,"732,360,000","4,080,000",100.0%,"94,360,800,000",,,,
327,"736,440,000","4,080,000",100.0%,"95,097,240,000",,,,
328,"740,520,000","4,080,000",100.0%,"95,837,760,000",,,,
329,"744,600,000","4,080,000",100.0%,"96,582,360,000",,,,
330,"748,680,000","4,080,000",100.0%,"97,331,040,000",,,,
331,"752,760,000","4,080,000",100.0%,"98,083,800,000",,,,
332,"756,840,000","4,080,000",100.0%,"98,840,640,000",,,,
333,"760,920,000","4,080,000",100.0%,"99,601,560,000",,,,
334,"765,000,000","4,080,000",100.0%,"100,366,560,000",,,,
335,"769,080,000","4,080,000",100.0%,"101,135,640,000",,,,
336,"773,160,000","4,080,000",100.0%,"101,908,800,000",,,,
337,"777,240,000","4,080,000",100.0%,"102,686,040,000",,,,
338,"781,320,000","4,080,000",100.0%,"103,467,360,000",,,,
339,"785,400,000","4,080,000",100.0%,"104,252,760,000",,,,
340,"789,480,000","4,080,000",100.0%,"105,042,240,000",,,,
341,"793,560,000","4,080,000",100.0%,"105,835,800,000",,,,
342,"797,640,000","4,080,000",100.0%,"106,633,440,000",,,,
343,"801,720,000","4,080,000",100.0%,"107,435,160,000",,,,
344,"805,800,000","4,080,000",100.0%,"108,240,960,000",,,,
345,"809,880,000","4,080,000",100.0%,"109,050,840,000",,,,
346,"813,960,000","4,080,000",100.0%,"109,864,800,000",,,,
347,"818,040,000","4,080,000",100.0%,"110,682,840,000",,,,
348,"822,120,000","4,080,000",100.0%,"111,504,960,000",,,,
349,"826,200,000","4,080,000",100.0%,"112,331,160,000",,,,
350,"830,280,000","6,120,000",150.0%,"113,161,440,000",,,,
351,"836,400,000","6,120,000",100.0%,"113,997,840,000",,,,
352,"842,520,000","6,120,000",100.0%,"114,840,360,000",,,,
353,"848,640,000","6,120,000",100.0%,"115,689,000,000",,,,
354,"854,760,000","6,120,000",100.0%,"116,543,760,000",,,,
355,"860,880,000","6,120,000",100.0%,"117,404,640,000",,,,
356,"867,000,000","6,120,000",100.0%,"118,271,640,000",,,,
357,"873,120,000","6,120,000",100.0%,"119,144,760,000",,,,
358,"879,240,000","6,120,000",100.0%,"120,024,000,000",,,,
359,"885,360,000","6,120,000",100.0%,"120,909,360,000",,,,
360,"891,480,000","6,120,000",100.0%,"121,800,840,000",,,,
361,"897,600,000","6,120,000",100.0%,"122,698,440,000",,,,
362,"903,720,000","6,120,000",100.0%,"123,602,160,000",,,,
363,"909,840,000","6,120,000",100.0%,"124,512,000,000",,,,
364,"915,960,000","6,120,000",100.0%,"125,427,960,000",,,,
365,"922,080,000","6,120,000",100.0%,"126,350,040,000",,,,
366,"928,200,000","6,120,000",100.0%,"127,278,240,000",,,,
367,"934,320,000","6,120,000",100.0%,"128,212,560,000",,,,
368,"940,440,000","6,120,000",100.0%,"129,153,000,000",,,,
369,"946,560,000","6,120,000",100.0%,"130,099,560,000",,,,
370,"952,680,000","6,120,000",100.0%,"131,052,240,000",,,,
371,"958,800,000","6,120,000",100.0%,"132,011,040,000",,,,
372,"964,920,000","6,120,000",100.0%,"132,975,960,000",,,,
373,"971,040,000","6,120,000",100.0%,"133,947,000,000",,,,
374,"977,160,000","6,120,000",100.0%,"134,924,160,000",,,,
375,"983,280,000","6,120,000",100.0%,"135,907,440,000",,,,
376,"989,400,000","6,120,000",100.0%,"136,896,840,000",,,,
377,"995,520,000","6,120,000",100.0%,"137,892,360,000",,,,
378,"1,001,640,000","6,120,000",100.0%,"138,894,000,000",,,,
379,"1,007,760,000","6,120,000",100.0%,"139,901,760,000",,,,
380,"1,013,880,000","6,120,000",100.0%,"140,915,640,000",,,,
381,"1,020,000,000","6,120,000",100.0%,"141,935,640,000",,,,
382,"1,026,120,000","6,120,000",100.0%,"142,961,760,000",,,,
383,"1,032,240,000","6,120,000",100.0%,"143,994,000,000",,,,
384,"1,038,360,000","6,120,000",100.0%,"145,032,360,000",,,,
385,"1,044,480,000","6,120,000",100.0%,"146,076,840,000",,,,
386,"1,050,600,000","6,120,000",100.0%,"147,127,440,000",,,,
387,"1,056,720,000","6,120,000",100.0%,"148,184,160,000",,,,
388,"1,062,840,000","6,120,000",100.0%,"149,247,000,000",,,,
389,"1,068,960,000","6,120,000",100.0%,"150,315,960,000",,,,
390,"1,075,080,000","6,120,000",100.0%,"151,391,040,000",,,,
391,"1,081,200,000","6,120,000",100.0%,"152,472,240,000",,,,
392,"1,087,320,000","6,120,000",100.0%,"153,559,560,000",,,,
393,"1,093,440,000","6,120,000",100.0%,"154,653,000,000",,,,
394,"1,099,560,000","6,120,000",100.0%,"155,752,560,000",,,,
395,"1,105,680,000","6,120,000",100.0%,"156,858,240,000",,,,
396,"1,111,800,000","6,120,000",100.0%,"157,970,040,000",,,,
397,"1,117,920,000","6,120,000",100.0%,"159,087,960,000",,,,
398,"1,124,040,000","6,120,000",100.0%,"160,212,000,000",,,,
399,"1,130,160,000","6,120,000",100.0%,"161,342,160,000",,,,
400,"1,136,280,000","6,120,000",100.0%,"162,478,440,000",,,,
401,"1,142,400,000","6,120,000",100.0%,"163,620,840,000",,,,
402,"1,148,520,000","6,120,000",100.0%,"164,769,360,000",,,,
403,"1,154,640,000","6,120,000",100.0%,"165,924,000,000",,,,
404,"1,160,760,000","6,120,000",100.0%,"167,084,760,000",,,,
405,"1,166,880,000","6,120,000",100.0%,"168,251,640,000",,,,
406,"1,173,000,000","6,120,000",100.0%,"169,424,640,000",,,,
407,"1,179,120,000","6,120,000",100.0%,"170,603,760,000",,,,
408,"1,185,240,000","6,120,000",100.0%,"171,789,000,000",,,,
409,"1,191,360,000","6,120,000",100.0%,"172,980,360,000",,,,
410,"1,197,480,000","6,120,000",100.0%,"174,177,840,000",,,,
411,"1,203,600,000","6,120,000",100.0%,"175,381,440,000",,,,
412,"1,209,720,000","6,120,000",100.0%,"176,591,160,000",,,,
413,"1,215,840,000","6,120,000",100.0%,"177,807,000,000",,,,
414,"1,221,960,000","6,120,000",100.0%,"179,028,960,000",,,,
415,"1,228,080,000","6,120,000",100.0%,"180,257,040,000",,,,
416,"1,234,200,000","6,120,000",100.0%,"181,491,240,000",,,,
417,"1,240,320,000","6,120,000",100.0%,"182,731,560,000",,,,
418,"1,246,440,000","6,120,000",100.0%,"183,978,000,000",,,,
419,"1,252,560,000","6,120,000",100.0%,"185,230,560,000",,,,
420,"1,258,680,000","6,120,000",100.0%,"186,489,240,000",,,,
421,"1,264,800,000","6,120,000",100.0%,"187,754,040,000",,,,
422,"1,270,920,000","6,120,000",100.0%,"189,024,960,000",,,,
423,"1,277,040,000","6,120,000",100.0%,"190,302,000,000",,,,
